----Generation 0--------
43,40,1.00793,1.00693,0,0
37,1,1.0014,1.00428,0,0
23,5,1.00142,1.00606,0,0
30,12,1.00564,1.00208,0,0
10,2,1.00712,1.00593,0,0
13,46,1.00682,1.00646,0,0
43,15,1.00186,1.00736,0,0
33,21,1.00348,1.00866,0,0
47,4,1.00871,1.00295,0,0
39,49,1.00032,1.00564,0,0
16,49,1.00011,1.0032,0,0
16,13,1.00136,1.00234,0,0
47,12,1.00142,1.00897,0,0
16,21,1.00298,1.00232,0,0
37,45,1.00726,1.00279,0,0
23,20,1.00041,1.00889,0,0
6,39,1.0053,1.00783,0,0
21,3,1.00453,1.00428,0,0
36,39,1.00106,1.00072,0,0
23,35,1.00723,1.00583,0,0
4,1,1.00302,1.00914,0,0
18,28,1.00785,1.00584,0,0
32,3,1.00963,1.00145,0,0
25,25,1.00964,1.00076,0,0
36,48,1.00343,1.00563,0,0
12,31,1.00118,1.00325,0,0
13,19,1.00461,1.00894,0,0
50,50,1.00432,1.00448,0,0
1,17,1.00637,1.00296,0,0
22,20,1.00581,1.00949,0,0
40,39,1.00749,1.00144,0,0
----Generation 9--------
50,3,1.00355,1.00614,0,0
40,4,1.00457,1.006,0,0
47,4,1.00123,1.00102,0,0
2,25,1.00366,1.00614,0,0
25,29,1.00105,1.00571,0,0
17,4,1.00108,1.00834,0,0
12,47,1.00495,1.00229,0,0
22,6,1.00999,1.00985,0,0
37,40,1.0001,1.00226,0,0
45,49,1.00505,1.00011,0,0
15,48,1.00654,1.00773,0,0
50,39,1.00453,1.00426,0,0
10,1,1.00616,1.00683,0,0
22,14,1.00739,1.00662,0,0
6,38,1.00185,1.00438,0,0
40,38,1.00275,1.00927,0,0
46,45,1.00983,1.00522,0,0
5,14,1.00953,1.00493,0,0
25,29,1.00104,1.00325,0,0
42,33,1.00924,1.00461,0,0
3,11,1.00655,1.00789,0,0
23,24,1.0066,1.00967,0,0
5,6,1.00708,1.00446,0,0
36,35,1.00172,1.00955,0,0
4,37,1.00695,1.00123,0,0
22,4,1.00464,1.00311,0,0
30,36,1.00559,1.00087,0,0
19,10,1.00196,1.00621,0,0
42,3,1.0079,1.00789,0,0
37,10,1.00667,1.00699,0,0
23,32,1.00596,1.00048,0,0
21,20,1.00098,1.00851,0,0
18,8,1.00249,1.00764,0,0
22,28,1.00176,1.00108,0,0
17,44,1.00849,1.00774,0,0
49,11,1.00616,1.00011,0,0
19,3,1.00022,1.00887,0,0
12,5,1.00656,1.00021,0,0
7,4,1.00916,1.00813,0,0
31,42,1.0015,1.00169,0,0
8,28,1.00746,1.0066,0,0
44,21,1.00695,1.00267,0,0
37,42,1.00225,1.00163,0,0
8,33,1.00671,1.00542,0,0
35,1,1.00652,1.00202,0,0
13,50,1.00399,1.00867,0,0
25,48,1.00856,1.00031,0,0
2,30,1.00415,1.00342,0,0
11,41,1.00779,1.00722,0,0
35,46,1.0088,1.00559,0,0
